"concept","frequency","relative_frequency-across_texts","relative_percentage-across_texts","tf-idf","gram_type","number_of_texts"
"sans","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"intern","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","single","5"
"blizzard","4","0.0023952095808383233","2.073301577264175E-5","1.559002787071762E-4","single","2"
"fraz","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"dial-in","7","0.004191616766467066","3.628277760212306E-5","2.3957991489408182E-4","single","5"
"sami","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"shootings","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"constructed","4","0.0023952095808383233","2.073301577264175E-5","1.559002787071762E-4","single","2"
"inorder","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"bagot","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"mike","207","0.12395209580838323","0.0010729335662342104","0.0033202729463388063","single","167"
"same","2","0.0011976047904191617","1.0366507886320875E-5","8.513565506724386E-5","single","1"
"warrent","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"dialed","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"maskell","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"completion","17","0.010179640718562874","8.811531703372743E-5","5.046947308262855E-4","single","12"
"donnie","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"sleeves","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"frid","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"suspicion","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"fria","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"affairs","43","0.025748502994011976","2.228799195558988E-4","0.0010317221712156052","single","36"
"wireless-ready","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"frig","2","0.0011976047904191617","1.0366507886320875E-5","8.513565506724386E-5","single","1"
"frie","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"printer-f","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"decisionmaking","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"nned","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"claims","47","0.0281437125748503","2.4361293532854054E-4","0.0012833844714697225","single","19"
"think","420","0.25149700598802394","0.0021769666561273836","0.0051636054256307415","single","344"
"sali","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"winding","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"backseat","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"shouldn","12","0.00718562874251497","6.219904731792525E-5","3.562551041126722E-4","single","12"
"manually","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"real-t","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"handicap","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"sandoval","6","0.003592814371257485","3.109952365896262E-5","1.9968409919730336E-4","single","6"
"sale","100","0.059880239520958084","5.183253943160437E-4","0.002117584195838393","single","62"
"oncallwebeventexception","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"shoulda","6","0.003592814371257485","3.109952365896262E-5","2.2124064633827057E-4","single","3"
"pradhan","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"brooklyn-based","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"tribution","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"tilotta","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"jempy","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"keyemployees","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"merits","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"preferrably","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"flies","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"salt","18","0.010778443113772455","9.329857097688787E-5","5.269147859259466E-4","single","13"
"thing","103","0.061676646706586825","5.338751561455251E-4","0.0019532844993923213","single","95"
"subdivision","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"texans","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"sake","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"abate","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"grabstald","8","0.004790419161676647","4.14660315452835E-5","2.5985344864396046E-4","single","7"
"lawmakers","14","0.008383233532934131","7.256555520424612E-5","4.2194498367845596E-4","single","11"
"unprecedented","9","0.005389221556886228","4.6649285488443934E-5","2.8061149121221446E-4","single","9"
"longstanding","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"air_force","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","ngram","1"
"saibi","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"no-cost","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"monitors","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"linefill","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"preferrable","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"questioning","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"sider","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"f-market","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"sides","9","0.005389221556886228","4.6649285488443934E-5","2.8610598566824466E-4","single","8"
"completing","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","single","5"
"restoration","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"value-added","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"happening","13","0.007784431137724551","6.738230126108568E-5","3.8594302945539486E-4","single","12"
"dominican","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"proposes","6","0.003592814371257485","3.109952365896262E-5","2.1229387091979704E-4","single","4"
"minal","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"reapply","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"reservations","6","0.003592814371257485","3.109952365896262E-5","1.9968409919730336E-4","single","6"
"alledegedly","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"proposed","95","0.05688622754491018","4.924091246002416E-4","0.0019312822381453622","single","73"
"redemption","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"frmo","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"french","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"relieved","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"cynet","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"cure","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"curr","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"says","60","0.03592814371257485","3.1099523658962625E-4","0.0013135146147038143","single","54"
"forgetting","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"heath","6","0.003592814371257485","3.109952365896262E-5","2.2124064633827057E-4","single","3"
"cassette","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"curt","7","0.004191616766467066","3.628277760212306E-5","2.3296478239685393E-4","single","6"
"bagby","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"hears","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"kathy","38","0.022754491017964073","1.9696364984009661E-4","9.412067929780486E-4","single","31"
"renneberg","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"vladimir","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"heart","9","0.005389221556886228","4.6649285488443934E-5","2.8061149121221446E-4","single","9"
"hearn","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"brostad","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"saye","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"measured","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"allan","11","0.006586826347305389","5.701579337476481E-5","3.4968509359452126E-4","single","8"
"sheltercorp","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"third","28","0.016766467065868262","1.4513111040849225E-4","7.135707068529606E-4","single","27"
"discount","31","0.018562874251497007","1.6068087223797357E-4","8.551751983915192E-4","single","18"
"caroline","18","0.010778443113772455","9.329857097688787E-5","5.200006180260092E-4","single","14"
"monika","39","0.023353293413173652","2.0214690378325705E-4","9.595574917298193E-4","single","32"
"employment-related","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"katie","6","0.003592814371257485","3.109952365896262E-5","2.0535421276635582E-4","single","5"
"carolina","4","0.0023952095808383233","2.073301577264175E-5","1.415292472798647E-4","single","4"
"nevada","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"throught","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"throughs","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"measures","11","0.006586826347305389","5.701579337476481E-5","3.429696003704844E-4","single","9"
"abandon","2","0.0011976047904191617","1.0366507886320875E-5","8.513565506724386E-5","single","1"
"orgetta","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"indiana","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"kates","3","0.0017964071856287425","1.554976182948131E-5","1.277034826008658E-4","single","1"
"nnot","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"uk-crd-brcm","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"proficiency","3","0.0017964071856287425","1.554976182948131E-5","1.1692520903038214E-4","single","2"
"vecherom","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"cute","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"felling","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"cyndi","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"unexpected","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"emory","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"heard","115","0.0688622754491018","5.960742034634503E-4","0.002121194457695896","single","105"
"buck","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"headhunter","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"dollar","17","0.010179640718562874","8.811531703372743E-5","4.7400357603587213E-4","single","17"
"scholarships","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"characterizing","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"rippentrop","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"cuts","33","0.01976047904191617","1.7104738012429442E-4","8.923261516643171E-4","single","20"
"edited","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"kimmelmann","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"cush","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"machines","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"usgovernment","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"offending","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"differ","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","single","5"
"federativa","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"proposal","97","0.05808383233532934","5.027756324865624E-4","0.0021522531514414755","single","51"
"healthy","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
